RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023
73029,3470,34205,zip,FL,FL,Bradenton,"North Port-Sarasota-Bradenton, FL",Manatee County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1888.729974,1925.058692,1907.207998,1929.662131,1981.237383,1968.705551,1976.670504,1970.136393,2010.720279,2004.611114,1984.529255,1951.827994,1974.971654,1996.330358,2013.641084,2068.13536,2075.976488,2113.678342,2059.895748,2041.516648,2022.585027,1990.13371,2027.64881
71057,3472,30339,zip,GA,GA,Vinings,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453.478921,1462.144599,1473.544242,1478.588542,1493.307744,1483.977554,1490.036463,1495.768065,1503.045832,1499.71879,1481.958986,1482.219301,1488.4669,1506.928061,1513.253649,1505.021085,1508.302293,1520.159519,1535.080122,1523.717356,1510.456108,1498.308695,1501.132552,1500.406936,1516.731553,1514.653236,1503.909781,1472.16627,1463.510463,1472.012446,1492.418028,1497.522697,1494.573274,1486.31595,1505.870893,1504.678703,1518.20771,1525.83307,1560.476731,1596.162852,1651.334368,1721.39513,1780.392024,1808.506854,1818.835094,1837.282045,1844.935233,1835.055467,1820.518324,1820.316631,1845.472898,1879.974321,1902.492257,1920.151289,1905.534765,1889.780825,1856.499854,1842.746401,1835.084382,1831.522544,1843.273605,1852.026954,1867.970349,1864.081137,1865.975887,1859.439383,1838.921678,1811.354104,1793.267076
87830,3474,68046,zip,NE,NE,Papillion,"Omaha-Council Bluffs, NE-IA",Sarpy County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1183.344179,1227.670534,1225.628114,1240.83825,1246.65012,1274.721185,1285.823732,1296.43154,1319.434343,1309.658359,1318.450896,1291.46651,1288.541117,1277.587003,1289.028627,1309.575775,1318.329816,1356.471052,1373.298321,1395.829846,1404.24465,1416.495632,1433.051945,1443.182081,1439.157209,1431.804916,1433.621374,1467.437205,1492.193635,1504.365253,1503.771051,1460.398339,1461.838384
96866,3475,92405,zip,CA,CA,San Bernardino,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1588.012317,1671.991638,,1706.524309,1734.026029,1833.811622,1778.254279,1777.651235,1780.168093,1774
90793,3476,75241,zip,TX,TX,Dallas,"Dallas-Fort Worth-Arlington, TX",Dallas County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1608.030974,1560.79859,1613.482178,1676.796652,1719.55016,1744.221933,1744.000507,1772.592407,1788.238208,1819.972025,1835.335628,1809.960211,1796.010672,1824.72165,1824.851124,1849.123991,1828.752703,1829.22733,1819.964789,1815.911901,1821.92674
73910,3477,36526,zip,AL,AL,Daphne,"Daphne-Fairhope-Foley, AL",Baldwin County,,,,,,,,,,,,,,,,,,,,,,1049.563387,1020.465272,979.3045875,970.5096964,997.3303977,1023.198298,1042.715064,1045.070752,1042.446742,1043.521975,1046.706727,1052.144954,1048.188449,1035.836164,1029.559486,1033.520477,1040.69969,1047.839946,1054.435267,1065.128545,1071.087624,1073.495035,1068.932465,1060.737878,1053.492893,1051.193496,1055.689356,1079.444729,1090.259231,1093.669848,1090.98355,1096.350016,1109.828269,1106.535667,1105.789136,1102.163894,1095.88271,1098.908088,1096.943652,1110.912908,1110.717227,1124.004239,1115.045535,1126.262082,1129.30584,1139.908142,1143.156081,1148.737276,1155.027708,1152.370819,1142.976332,1151.116027,1163.745642,1175.288521,1217.148227,1229.497638,1260.627764,1278.766673,1334.375466,1384.975952,1409.850051,1389.974468,1391.304417,1375.223783,1405.499381,1390.65916,1400.078303,1417.269624,1452.230681,1500.144777,1519.335305,1507.763845,1472.202187,1495.015121,1507.637159,1535.52838,1498.813269,1502.002211,1495.97218,1518.76985,1532.626518,1534.02075,1531.988148,1522.199148,1505.990909
87872,3478,68123,zip,NE,NE,Bellevue,"Omaha-Council Bluffs, NE-IA",Sarpy County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.6788587,957.4422151,958.6573778,977.1908446,1010.140624,1014.336104,1001.42721,,1001.35308,1006.460693,1000.033181,994.6130535,984.9905289,987.1422088,1003.750767,1014.219953,1031.726117,1044.035803,1090.812101,1127.568593,1142.954734,1119.130252,1094.904485,1094.262452,1109.216696,1109.600412,1110.061496,1119.323131,1150.492162,1179.382472,1203.613427,1225.067222,1224.730161,1234.358788,1229.560111,1229.20257,1228.091905,1231.185541,1239.777812,1255.212484,1267.748099,1286.282024,1293.066289,1304.909679,1311.600716,1301.202562,1279.722222
72547,3480,33328,zip,FL,FL,Davie,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2233.504056,2302.514759,2395.760958,2455.452419,2475.807842,2508.119094,2479.459341,2480.584676,2452.825225,2448.386404,2403.75333,2437.442332,2463.315104,2503.993672,2510.070214,2545.101615,2598.52188,2623.709048,2636.307317,2616.527864,2586.97619
91665,3481,77016,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484.9532,1532.986553,1569.193079,1526.67187,1496.310395,1489.387618,1509.185855,1499.188067,1471.388889
97586,3482,94132,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3354.511483,3349.84945,3411.028752,3254.452264,3333.735373,3358.775666,3299.42272,3231.310142,3171.360148,3280.6438,3379.910369,3418.635046,3423.929017,3349.204158,3402.363618,3382.584765,3397.101315,3398.555556
87813,3484,68025,zip,NE,NE,Fremont,"Fremont, NE",Dodge County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.5860786,884.7733136,900.7294726,898.1165176,903.0729722,915.6009087,920.2964763,,881.6308286,879.355742,892.9916794,914.8840708,927.1591931,934.6566311,949.2138615,955.6669118,,978.9569204,984.7677306,989.0901319,972.2222222
399578,3486,33596,zip,FL,FL,Valrico,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,1431.888731,1424.941007,1448.593933,1466.122258,1476.506174,1476.352901,1484.288075,1478.426605,1486.400771,1474.375633,1464.418694,1460.35839,1469.142384,1493.954638,1510.981818,1528.39245,1534.447332,1522.622138,1527.419046,1523.172779,1536.981035,1520.31146,1526.808878,1517.543114,1530.899961,1525.844036,1542.308388,1553.022926,1579.74854,1592.355451,1593.56806,1587.8301,1577.282106,1586.830314,1571.539963,1564.674115,1553.527348,1568.753302,1583.115853,1596.216236,1604.560124,1622.906197,1627.277689,1652.228597,1644.840944,1640.042708,1629.264727,1626.614664,1631.799199,1619.879821,1640.689963,1660.376105,1692.743372,1702.364126,1699.282201,1698.992981,1699.567762,1709.92387,1722.705662,1718.8495,1721.873363,1715.638871,1723.7653,1729.769359,1727.02415,1746.403358,1762.348115,1795.070641,1827.1504,1859.743665,1853.22022,1864.990855,1868.863924,1891.063988,1891.065165,1929.109249,1954.277044,2024.620815,2031.32032,2146.697946,2134.858785,2242.566998,2223.352056,2336.149768,2303.470477,2319.68491,2303.908148,2299.071464,2330.986167,2404.930279,2474.879863,2529.346019,2517.623379,2578.347134,2559.85414,2478.88097,2400.659099,2429.240533,2486.221914,2511.348183,2519.178779,2518.810123,2554.624688,2533.818229,2546.025803,2545.259259
70602,3488,29617,zip,SC,SC,Greenville,"Greenville-Anderson, SC",Greenville County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1552.730878,,1597.902046,1590.666667
60529,3489,7013,zip,NJ,NJ,Clifton,"New York-Newark-Jersey City, NY-NJ-PA",Passaic County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2088.42607,2127.780849,2213.878248,2444.444444
84427,3490,60181,zip,IL,IL,Villa Park,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755.479482,1738.728825,1720.448086,1724.564752,1732.210623,1760.281053,1796.33251,1838.877694,1867.825312,1884.483879,1911.383865,1950.217715,1981.835658,1957.895744,1944.834179,1921.159005,1961.90467,1986.930077,2023.323931,2037.980662,2033.468697,2048.023998,2063.719185,2074.955556
66017,3491,19604,zip,PA,PA,Reading,"Reading, PA",Berks County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310
58965,3492,2886,zip,RI,RI,Warwick,"Providence-Warwick, RI-MA",Kent County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1809.001826,1794.165421,1792.903242,1841.411675,1876.585582,1882.106614,1893.456149,1892.554445,1902.696604,1945.645819,1924.333333
58444,3493,1605,zip,MA,MA,Worcester,"Worcester, MA-CT",Worcester County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1838.002038,1843.731561,1849.020245,1924.078037,1887.492293,1972.405402,1968.987715,2061.111111
70596,3494,29611,zip,SC,SC,Greenville,"Greenville-Anderson, SC",Greenville County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1181.782836,1191.419509,1209.678291,1226.997004,1244.045164,1243.443654,1253.338044,1269.207199,1284.64732,1282.827526,1287.014176,1290.733733,1309.800944,1312.189801,1334.491991,1367.147177,1416.677249,1453.115163,1449.229434,1444.780902,1414.880501,1426.672795,1437.157197,1465.452524,1496.184533,1495.622024,1512.250633,1506.647192,1507.762117,1506.86639,1514.07697,1538.063003,1632.256614
61173,3495,8757,zip,NJ,NJ,Toms River,"New York-Newark-Jersey City, NY-NJ-PA",Ocean County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2675
93243,3496,80111,zip,CO,CO,Greenwood Village,"Denver-Aurora-Lakewood, CO",Arapahoe County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1606.207334,1574.198286,1551.274222,1552.712457,1570.191599,1580.290306,1592.685217,1599.241741,1610.60122,1632.888075,1643.152992,1643.96023,1620.933183,1598.23115,1586.843122,1593.483487,1598.662077,1614.023404,1630.906305,1661.701431,1677.989263,1705.924059,1715.664823,1723.610642,1683.825115,1692.20183,1695.80599,1723.26326,1700.751599,1693.690914,1697.563981,1684.520314,1670.122098,1658.839377,1680.304011,1694.566759,1700.577718,1695.663945,1681.002006,1672.089987,1667.11018,1674.981287,1691.858729,1728.734044,1783.281976,1844.240326,1898.194487,1926.808926,1945.665322,1950.214707,1955.989806,1934.537249,1932.511708,1947.150295,1976.766701,2004.991948,2036.594703,2071.659451,2088.427232,2101.117953,2077.125827,2057.742324,2024.447817,2027.299388,2032.408455,2069.689595,2082.580727,2096.682543,2088.608904,2104.706821,2113.939882,2112.963061,2105.190024,2087.855072
97794,3498,94589,zip,CA,CA,Vallejo,"Vallejo, CA",Solano County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2345.456709,2364.288057,2365.722484,2394.427149,2422.61855,2429.971951,2434.332205,2400.166103,2382.915019,2377.204546,2425.407076,2453.607562,2448.713227,2430.14139,2447.246049,2476.053302,2451.745301,2426.772222
70818,3499,30033,zip,GA,GA,Decatur,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1433.539278,1417.835195,1417.634222,1415.12881,1433.985676,1436.775498,1442.728635,1455.051553,1464.220025,1464.818179,1472.586922,1481.150362,1494.470319,1500.855279,1513.700198,1512.799837,1521.245516,1529.189649,1532.387438,1539.051156,1547.095755,1553.582898,1554.533577,1566.27769,1595.577076,1617.753204,1611.740636,1624.949951,1667.356656,1680.849103,1669.236199,1617.442542,1624.018363,1610.244319,1601.189154,1575.312289,1583.974711,1612.970714,1645.03987,1650.095576,1656.271453,1646.162906,1654.160297,1643.412048,1651.991281,1655.768203,1674.216381,1693.753031,1737.818407,1791.542123,1840.881022,1863.301348,1861.455843,1840.206552,1856.671578,1898.282239,1962.775733,1992.20745,1988.914538,1996.640176,1987.160021,2012.829914,2043.485077,2077.207114,2025.021347,1971.872618,1947.682316,1934.487615,1924.845671,1922.941135,1948.842635,1974.926473,2009.016179,2034.107941,2059.672245,2051.619827,2071.826599
72686,3500,33570,zip,FL,FL,Ruskin,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,1271.285289,1269.379352,1272.955837,1285.321845,1289.521621,1298.38933,1293.936701,1306.173239,1308.807117,1305.464753,1286.703853,1281.304662,1288.629084,1322.730291,1342.970101,1354.432374,1352.399791,1355.854993,1347.217925,1346.976909,1339.895555,1356.960819,1357.047439,1352.878589,1343.098799,1337.983275,1360.133016,1374.202887,1380.058118,1386.202441,1384.299117,1396.860872,1396.123896,1405.56194,1411.499812,1410.117815,1419.657147,1430.44001,1430.55337,1438.311875,1442.881496,1470.538001,1466.090463,1458.014961,1443.529264,1421.456587,1421.482389,1416.866579,1463.775202,1483.899981,1504.467724,1497.248253,1497.725569,1515.076709,1529.305671,1535.169521,1527.282946,1525.973839,1528.128383,1558.346255,1556.301953,1562.839745,1530.375372,1535.620417,1544.475353,1558.883295,1583.729828,1595.927389,1611.136447,1652.846344,1672.0217,1709.193065,1693.870008,1727.18715,1731.524389,1755.670353,1802.816603,1887.166243,1939.219872,1939.816805,1935.663072,1982.262635,2050.99039,2118.495617,2111.78235,2088.829272,2109.439527,2166.437109,2211.775562,2200.252513,2218.382038,2264.017873,2284.959828,2312.221037,2302.159324,2371.986092,2340.440249,2323.769179,2266.622067,2280.026611,2321.330286,2353.813048,2375.114787,2364.806431,2321.572943,2299.969697
90280,3501,74074,zip,OK,OK,Stillwater,"Stillwater, OK",Payne County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266.150274,1257.046511,1248.207462,1248.039514,1288.786032,1305.182061,1303.553102,,,1430.716018,1368.815133,1430
100274,3502,99577,zip,AK,AK,Eagle River,"Anchorage, AK",Anchorage Borough,,,,,,,,,,,,,,,,,1759.348632,1749.725548,1754.671343,1752.915053,1748.035375,1729.398157,1701.297896,1685.100694,1692.40706,1708.364114,1720.485342,1732.487387,1737.633901,1757.362869,1757.711447,1750.661745,1734.88736,1729.249244,1726.574149,1724.239199,1720.107084,1722.533769,1732.850829,1735.725973,1751.928514,1758.892201,1781.838904,1778.118323,1781.959212,1758.35518,1757.84059,,1745.604881,1741.508912,1751.915839,1773.594848,1782.227783,1789.055928,1783.485766,1786.211336,1777.544377,1770.049022,1755.037259,1760.003431,1768.939142,1783.667259,1793.138902,1809.716458,1821.019482,1821.002707,1820.539767,1835.110208,1841.605346,1838.835865,1833.171361,1826.814547,1828.82914,1829.342622,1846.807972,1874.259166,1888.296954,1920.07699,1921.578739,1924.610484,1993.797903,2020.003776,2040.872932,,1941.310674,1933.821838,1950.069766,1948.579037,1965.230277,1980.263176,2039.672084,2045.83117,2049.487876,2043.655268,2058.996522,2072.882488,2093.291824,2142.298599,2186.979473,2202.921258,2221.65446,2262.862006,2326.135349,2345.291859,2309.959491,2238.185185
99067,3503,97071,zip,OR,OR,Woodburn,"Salem, OR",Marion County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2041.085739,2039.5
67335,3504,22630,zip,VA,VA,Front Royal,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Warren County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490.625
79799,3505,49546,zip,MI,MI,Kentwood,"Grand Rapids-Kentwood, MI",Kent County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1737.629484,1756.259018,1796.378985,1824.129547,1775.988962,1825.652687,1872.067458,1941.561348,1966.903827,1965.880774,1995.166667
58971,3506,2893,zip,RI,RI,West Warwick,"Providence-Warwick, RI-MA",Kent County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1466.419188,1437.174043,1487.221283,1525.682909,1553.443454,1522.993625,1502.467735,1498.325133,1536.813468,1555.399497,1572.735185,1563.031292,1572.953463,1558.410531,1549.027778
61222,3507,8865,zip,NJ,NJ,Phillipsburg,"Allentown-Bethlehem-Easton, PA-NJ",Warren County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450.062644,1443.244251,1468.579063,1460.37495,1482.735684,1463.404732,1500.328455,1535.353171,1573.027722,1583.179202,1581.460321,1622.632769,1625.772704,1671.176168,1629.315992,1619.082769,1566.514055,1574.616481,1612.020963,1640.45028,1669.777778
98956,3508,96825,zip,HI,HI,Honolulu,"Urban Honolulu, HI",Honolulu County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3067.068317,3232.198925,3321.920267,3333.311497,3320.866135,3323.222127,3291.128435,3222.341898,3214.015256,3244.986164,3207.407927,3261.740307,3246.639792,3297.852556,3363.983218,3479.149349,3533.514855,3511.575069,3464.022881,3387.682373,3344.107845,3433.809524
72430,3509,33127,zip,FL,FL,Miami,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1622.964048,1657.617468,1642.055413,1649.40673,1639.177866,1679.441216,1709.818064,1728.335688,1727.836096,1730.820552,1721.180311,1730.546064,1709.566078,1723.181548,1721.143159,1774.459009,1811.565034,1846.852847,1902.89466,1942.795434,1996.849422,2044.054179,2118.546116,2238.143716,2325.420888,2381.774316,2413.044091,2397.720824,2416.914202,2413.659739,2447.007895,2465.531839,2488.285777,2511.605609,2553.397627,2576.20557,2641.550173,2652.612048,2656.171813,2613.106319,2642.498778,2648.182951,2706.605135,2728.474644,2745.585907,2744.794035,2727.950855
74297,3510,37323,zip,TN,TN,Cleveland,"Cleveland, TN",Bradley County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1258.333333
61864,3511,10562,zip,NY,NY,Ossining,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2764.602205,2815.227697,2901.516155,3018.184302,3034.165576,3104.115376,3036.98898,2999.776398,2837.843242,2810.176203,2866.968774,2978.938201,3000.736151,2996.263096,2957.160942,2949.425882,3022.231209,3101.113277,3151.666667
69748,3512,28146,zip,NC,NC,Salisbury,"Charlotte-Concord-Gastonia, NC-SC",Rowan County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1606.601005,1642.5
71043,3514,30324,zip,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,,,,,,,,,,,,,,,,,1359.819604,1365.743107,1348.812769,1296.208603,1303.07686,1320.535799,1344.735966,1359.654184,1391.882231,1447.138936,1442.211897,1435.105098,1426.834639,1441.319668,1421.24552,1409.110226,1409.364877,1424.649672,1462.473361,1473.208584,1481.02942,1425.394025,1433.765393,1424.535848,1477.331333,1474.269633,1487.120207,1473.736118,1484.629447,1497.868291,1493.58409,1482.7965,1495.95589,1504.47272,1526.694269,1517.067479,1523.035087,1525.978062,1535.275523,1538.926306,1546.155173,1534.128808,1516.153607,1500.972671,1502.852326,1516.888662,1512.965667,1516.718686,1514.847687,1524.039902,1520.727682,1516.786689,1504.309589,1502.171939,1504.517783,1499.231003,1501.460747,1498.322399,1521.674418,1538.986004,1563.08776,1615.739567,1674.999451,1742.351251,1767.3568,1785.47584,1775.451051,1770.188114,1758.533043,1749.217773,1748.855102,1737.587973,1746.462373,1763.177427,1793.094187,1838.766541,1857.61966,1843.558039,1804.97722,1765.705757,1753.231022,1750.424143,1754.271392,1756.767068,1748.246099,1748.281404,1741.549109,1758.971056,1761.593499,1755.56434
70492,3515,29456,zip,SC,SC,Ladson,"Charleston-North Charleston, SC",Dorchester County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1148.66765,1163.297579,1162.140905,1176.307931,1201.351898,1224.840687,1228.930296,1219.389602,1218.944568,1222.926999,1218.161371,1228.28404,1231.010762,1262.893079,1276.025941,1277.327786,1249.236141,1228.498632,1224.16011,1223.414465,1219.960584,1231.992812,1246.801957,1259.557516,1268.537355,1269.185265,1265.085621,1265.738276,1280.114018,1317.839008,1348.54196,1381.659771,1417.425182,1432.415071,1447.21537,1460.99789,1465.696357,1484.280472,1483.536276,1511.236637,1517.408785,1533.26742,1561.144501,1591.21616,1609.814504,1623.257049,1633.906561,1644.451396,1629.329738,1630.501943,1648.819046,1660.01819,1664.750058,1669.388343,1677.586844,1697.107565,1695.542578,1714.627227,1695.296296
82046,3516,55021,zip,MN,MN,Faribault,"Faribault-Northfield, MN",Rice County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1147.5
99134,3517,97220,zip,OR,OR,Portland,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1661.637969,1661.192121,1675.824445,1703.850314,1723.66473,1780.604021,1780.695066,1806.22374,1763.433248,1769.863701,1783.557835,1818.393098,1802.706838,1807.915062,1860.012726,1925.190954,1957.348237,1930.559551,1924.497026,1913.731771,1934.433147,1917.798411,1916.982975,1905.796422,1986.612503,2003.722658,2061.126522,2004.622496,2010.44372,2006.356268,2030.580799,2002.222222
84558,3517,60525,zip,IL,IL,La Grange,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1921.536791,1945.213021,1986.033481,1986.21201,1985.621893,2024.706693,2028.21637,2052.207875,2127.269215,2115.555556
84560,3519,60527,zip,IL,IL,Willowbrook,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636.173474,1661.960821,1663.400788,1680.722882,1705.144968,1755.154149,1779.511461,1795.763545,1789.878408,1806.701268,1815.288471,1817.008276,1816.190066,1818.623306,1850.110311,1854.282737,1825.256411,1804.346496,1814.993076,1857.775473,1880.226847,1903.125074,1928.878307
